speaker_id,folder_id,file_id,file_name,extension,session,session_key,task,variant,textgrid_role,text,info_sex,info_age,info_l1_english,info_l1_other,info_l2_english_l1,info_l2_english_aoa,info_db_session,info_db_clipping,regex_like,regex_well,regex_so,hybrid_like,hybrid_well,hybrid_so,parsed_like,parsed_well,parsed_so,removed_like,removed_well,removed_so,regex_ambiguous_total,hybrid_ambiguous_total,removed_ambiguous_total,hybrid_occurrences_json
226,121687495676,712692000663,226A_neutral.TextGrid,textgrid,A,226A,neutral,,orthographic,uh so i had a conversation uh this morning with my roommate uh there wasn't anything in particular that was too exciting about it um kind of just said hey to each other once i walked in i asked him uh how his day had been and he had literally just gotten up so he said he had just gotten up um then he asked me what i was doing so i told him that i went to class eight o clock so i'd been up pretty early since seven and that i was kind of tired but,M,22,Y,NA,NA,NA,B,OK,0,0,4,0,0,4,0,0,4,0,0,0,4,4,0,"[{""start"": 3, ""end"": 5, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""have"", ""hybrid_is_filler"": true}, {""start"": 258, ""end"": 260, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""say"", ""hybrid_is_filler"": true}, {""start"": 328, ""end"": 330, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""cc"", ""head_lemma"": ""ask"", ""hybrid_is_filler"": true}, {""start"": 377, ""end"": 379, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""be"", ""hybrid_is_filler"": true}]"
226,121687495676,712691869471,226B_phonecall.TextGrid,textgrid,B,226B,phonecall,,orthographic,hey scott what's up buddy um what you doing right now that's cool i'm in an experiment and i have to talk to you for like a minute or so uh so what are you planning on doing today yeah what class are you oh what what class do you have later on nice and you said you're going uh shopping later what are you going shopping for oh what happened to your knee oh no that sounds like uh it hurt actually aheheh no you're not on speaker i'm just talking to you it's just recording whatever i say yeah well that's good i just callin' check in on you buddy um i'm doin' it for extra credit uh and i get a sona credit for it but um i just have to get my voice recorded while i speak like certain sentences and then right now i had to call you so uh still i think it's just recording how people like speak and stuff but i'm not sure yep but uh thank you for uh talking right now alrighty well see you alright peace,M,22,Y,NA,NA,NA,B,OK,4,2,3,3,2,3,4,2,3,1,0,0,9,8,1,"[{""start"": 117, ""end"": 121, ""surface"": ""like"", ""lemma"": ""like"", ""pos"": ""INTJ"", ""dep"": ""intj"", ""head_lemma"": ""for"", ""hybrid_is_filler"": true}, {""start"": 134, ""end"": 136, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""nummod"", ""head_lemma"": ""minute"", ""hybrid_is_filler"": true}, {""start"": 140, ""end"": 142, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""plan"", ""hybrid_is_filler"": true}, {""start"": 373, ""end"": 377, ""surface"": ""like"", ""lemma"": ""like"", ""pos"": ""SCONJ"", ""dep"": ""mark"", ""head_lemma"": ""hurt"", ""hybrid_is_filler"": true}, {""start"": 494, ""end"": 498, ""surface"": ""well"", ""lemma"": ""well"", ""pos"": ""INTJ"", ""dep"": ""intj"", ""head_lemma"": ""be"", ""hybrid_is_filler"": true}, {""start"": 673, ""end"": 677, ""surface"": ""like"", ""lemma"": ""like"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head_lemma"": ""speak"", ""hybrid_is_filler"": false}, {""start"": 733, ""end"": 735, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""think"", ""hybrid_is_filler"": true}, {""start"": 784, ""end"": 788, ""surface"": ""like"", ""lemma"": ""like"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head_lemma"": ""speak"", ""hybrid_is_filler"": true}, {""start"": 877, ""end"": 881, ""surface"": ""well"", ""lemma"": ""well"", ""pos"": ""INTJ"", ""dep"": ""intj"", ""head_lemma"": ""see"", ""hybrid_is_filler"": true}]"
7,38657391791,760432268744,7B_happy.TextGrid,textgrid,B,7B,happy,,orthographic,oh my gosh it was so exciting so yesterday my sister's boyfriend sat down and he said that he bought a ring for my sister and that he wanted to propose and i was so excited and i asked him what his plans were and he said he wanted to get the whole family and his family to meet them in napa and then he was gonna surprise her and we're all just gonna be there and he was gonna get down on one knee and propose and i was super excited and i said i would book a flight to northern california a s a p,F,21,Y,NA,NA,NA,B,OK,0,0,3,0,0,1,0,0,3,0,0,2,3,1,2,"[{""start"": 18, ""end"": 20, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""exciting"", ""hybrid_is_filler"": false}, {""start"": 30, ""end"": 32, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""sit"", ""hybrid_is_filler"": true}, {""start"": 162, ""end"": 164, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""excited"", ""hybrid_is_filler"": false}]"
7,38657391791,227504931737,7C_annoyed.TextGrid,textgrid,C,7C,annoyed,,orthographic,so i bought some carpet cleaner and like a couple months ago and i went to use it and it was all gone so i asked my roommate really nicely can you please buy a new and she was like oh well i only clean up after your messes so i don't want to buy a new one and i said well actually i clean up after myself like so but whatever like i'll just buy it don't worry about it and that's how the problem was resolved,F,21,Y,NA,NA,NA,C,OK,4,2,4,4,2,3,4,2,4,0,0,1,10,9,1,"[{""start"": 0, ""end"": 2, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""buy"", ""hybrid_is_filler"": true}, {""start"": 36, ""end"": 40, ""surface"": ""like"", ""lemma"": ""like"", ""pos"": ""INTJ"", ""dep"": ""conj"", ""head_lemma"": ""buy"", ""hybrid_is_filler"": true}, {""start"": 102, ""end"": 104, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""ask"", ""hybrid_is_filler"": true}, {""start"": 176, ""end"": 180, ""surface"": ""like"", ""lemma"": ""like"", ""pos"": ""INTJ"", ""dep"": ""intj"", ""head_lemma"": ""be"", ""hybrid_is_filler"": true}, {""start"": 184, ""end"": 188, ""surface"": ""well"", ""lemma"": ""well"", ""pos"": ""INTJ"", ""dep"": ""intj"", ""head_lemma"": ""clean"", ""hybrid_is_filler"": true}, {""start"": 223, ""end"": 225, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""SCONJ"", ""dep"": ""mark"", ""head_lemma"": ""want"", ""hybrid_is_filler"": false}, {""start"": 267, ""end"": 271, ""surface"": ""well"", ""lemma"": ""well"", ""pos"": ""INTJ"", ""dep"": ""intj"", ""head_lemma"": ""clean"", ""hybrid_is_filler"": true}, {""start"": 305, ""end"": 309, ""surface"": ""like"", ""lemma"": ""like"", ""pos"": ""INTJ"", ""dep"": ""intj"", ""head_lemma"": ""clean"", ""hybrid_is_filler"": true}, {""start"": 310, ""end"": 312, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""worry"", ""hybrid_is_filler"": true}, {""start"": 326, ""end"": 330, ""surface"": ""like"", ""lemma"": ""like"", ""pos"": ""SCONJ"", ""dep"": ""mark"", ""head_lemma"": ""buy"", ""hybrid_is_filler"": true}]"
7,38657391791,227504747257,7B_phonecall.TextGrid,textgrid,B,7B,phonecall,,orthographic,hello I'm good how are we're redoing it 'cause I no I didn't mess up I'm O K but yeah what are you doing do you have any work to do oh you should stay a Thursday night and then I can go you said it was from Monday to Sunday oh that's quail I could go to quail on Friday oh it's not that many miles I'll just go one day and then we can drive to L A afterwards ah lame O K well I'll text you after work um around three yeah I have to go to lions gate and drop off a mac mini and then the buck calls O K love you too bye,F,21,Y,NA,NA,NA,B,OK,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,"[{""start"": 371, ""end"": 375, ""surface"": ""well"", ""lemma"": ""well"", ""pos"": ""INTJ"", ""dep"": ""intj"", ""head_lemma"": ""text"", ""hybrid_is_filler"": true}]"
7,38657391791,227504840400,7A_neutral.TextGrid,textgrid,A,7A,neutral,,orthographic,last night my roommate and I wanted to go out to dinner we were trying to decide where to go she said oh well let's go to an Italian place and I said well Italians not really healthy Let's choose somewhere that's a little bit more healthy and then she said okay how about sushi? and I said sure sushi sounds great so we went on yelp and we looked at different sushi restaurants and she said let's go to this sushi restaurant in Beverly Hills; it has really good reviews. and I said perfect,F,21,Y,NA,NA,NA,D,OK,0,2,1,0,2,1,0,2,1,0,0,0,3,3,0,"[{""start"": 105, ""end"": 109, ""surface"": ""well"", ""lemma"": ""well"", ""pos"": ""INTJ"", ""dep"": ""intj"", ""head_lemma"": ""let"", ""hybrid_is_filler"": true}, {""start"": 150, ""end"": 154, ""surface"": ""well"", ""lemma"": ""well"", ""pos"": ""INTJ"", ""dep"": ""intj"", ""head_lemma"": ""say"", ""hybrid_is_filler"": true}, {""start"": 314, ""end"": 316, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""go"", ""hybrid_is_filler"": true}]"
167,38657373692,227518799437,167C_annoyed.TextGrid,textgrid,C,167C,annoyed,,orthographic,"Hey why is all your clothes all over the floor? I thought we agreed that we're gonna clean the apartment. and all of your stuff is still scattered around everywhere. for left for me to pick up? What is wrong with you, like I you said you're gonna be um have some free time now all you do all day is just watch T V. like we both live here. and I we both pay rent, so it's time t- for you to like help me clean up this apartment.",M,21,Y,NA,NA,NA,C,OK,3,0,1,3,0,0,3,0,1,0,0,1,4,3,1,"[{""start"": 218, ""end"": 222, ""surface"": ""like"", ""lemma"": ""like"", ""pos"": ""ADP"", ""dep"": ""intj"", ""head_lemma"": ""say"", ""hybrid_is_filler"": true}, {""start"": 315, ""end"": 319, ""surface"": ""like"", ""lemma"": ""like"", ""pos"": ""SCONJ"", ""dep"": ""mark"", ""head_lemma"": ""live"", ""hybrid_is_filler"": true}, {""start"": 363, ""end"": 365, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""SCONJ"", ""dep"": ""cc"", ""head_lemma"": ""pay"", ""hybrid_is_filler"": false}, {""start"": 390, ""end"": 394, ""surface"": ""like"", ""lemma"": ""like"", ""pos"": ""INTJ"", ""dep"": ""intj"", ""head_lemma"": ""help"", ""hybrid_is_filler"": true}]"
167,38657373692,227518826340,167B_phonecall.TextGrid,textgrid,B,167B,phonecall,,orthographic,"Hi, how's your day today just good, what happened what you do at work? huh oh yeah of course hm what did you eat, today yeah but you have to eat like real food too yeah but like as a nurse you have to take care of your patients and yourself, hello what's gonna happen, they're, your patients are gonna take care of you next? hm, hold on hey what did mom say about last night oh you didn't tell me you're gonna go to um your friend's house m- well that's okay you sc- +scratch I scratch your back you scratch man alright see you next weekend say hi to mom for me okay bye",M,21,Y,NA,NA,NA,B,pos_min_clip,2,1,0,1,1,0,2,1,0,1,0,0,3,2,1,"[{""start"": 145, ""end"": 149, ""surface"": ""like"", ""lemma"": ""like"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head_lemma"": ""eat"", ""hybrid_is_filler"": false}, {""start"": 173, ""end"": 177, ""surface"": ""like"", ""lemma"": ""like"", ""pos"": ""INTJ"", ""dep"": ""intj"", ""head_lemma"": ""have"", ""hybrid_is_filler"": true}, {""start"": 442, ""end"": 446, ""surface"": ""well"", ""lemma"": ""well"", ""pos"": ""INTJ"", ""dep"": ""intj"", ""head_lemma"": ""be"", ""hybrid_is_filler"": true}]"
167,38657373692,227518488519,167B_happy.TextGrid,textgrid,B,167B,happy,,orthographic,"Hey, guess what happened today! My mom said I get to go to Disney land this weekend. I'm so excited, I haven't been there in so long. I know, uh I just can't wait to ride all the rides and taste all the food you know, just walking around makes me feel so happy, the aesthetics and everything the environment just makes me wanna be a kid again and of course, te- take the taking self E's with Mickey mouse is like the goal. H- m-",M,21,Y,NA,NA,NA,B,pos_min_clip,1,0,3,0,0,0,1,0,3,1,0,3,4,0,4,"[{""start"": 89, ""end"": 91, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""excited"", ""hybrid_is_filler"": false}, {""start"": 125, ""end"": 127, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""long"", ""hybrid_is_filler"": false}, {""start"": 252, ""end"": 254, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""happy"", ""hybrid_is_filler"": false}, {""start"": 408, ""end"": 412, ""surface"": ""like"", ""lemma"": ""like"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head_lemma"": ""be"", ""hybrid_is_filler"": false}]"
167,38657373692,227518832144,167A_neutral.TextGrid,textgrid,A,167A,neutral,,orthographic,"So my teacher gave me a B today I kind of expected an A but I know I didn't really try too hard, so, it was all my fault. um it was okay It w- the test wasn't too long, it was just about right. I don't know, I just wish I tried more whatever, B is good.",M,21,Y,NA,NA,NA,A,OK,0,0,2,0,0,2,0,0,2,0,0,0,2,2,0,"[{""start"": 0, ""end"": 2, ""surface"": ""So"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""give"", ""hybrid_is_filler"": true}, {""start"": 97, ""end"": 99, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""be"", ""hybrid_is_filler"": true}]"
1,38657361433,227504003281,1C_annoyed.TextGrid,textgrid,C,1C,annoyed,,orthographic,okay so um my sublet for the summer just canceled a contract first she said oh i'm not gonna take this summer class anymore and i don't need to live here anymore then i said but you already promised us that you gonna live with us and then she says oh i don't have the money to pay for summer school and financial aid's not coming in and then i said but what about us,F,22,N,NA,Vietnamese,10,C,OK,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,"[{""start"": 5, ""end"": 7, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""cancel"", ""hybrid_is_filler"": true}]"
1,38657361433,227503718277,1B_phonecall.TextGrid,textgrid,B,1B,phonecall,,orthographic,hi how are you are you still sleeping how was your first day of class it was good my my boring I have a philosophy class an I was focused for the first hour and then after that I just fell asleep it was so boring we all talk about like fizz ick and consciousness and the relationship between the mine and body is so boring so how many classes are you taking this quarter only one I have too but I think I'm gonna drop the philosophy class is so boring you know what class do you have a class a chemistry do you have a lab with that one nope O K good for you do you have any plan for the weekend yeah that's that's like a good plan um O K what are you gonna do for the rest of the day oh are you home yet oh you home oh wait that was early you went home already I thought you still on campus O K alright I'll talk to you later O K thank you bye bye see ah,F,22,N,NA,Vietnamese,10,C,OK,2,0,4,1,0,1,2,0,4,1,0,3,6,2,4,"[{""start"": 203, ""end"": 205, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""boring"", ""hybrid_is_filler"": false}, {""start"": 231, ""end"": 235, ""surface"": ""like"", ""lemma"": ""like"", ""pos"": ""INTJ"", ""dep"": ""intj"", ""head_lemma"": ""about"", ""hybrid_is_filler"": true}, {""start"": 313, ""end"": 315, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""boring"", ""hybrid_is_filler"": false}, {""start"": 323, ""end"": 325, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""take"", ""hybrid_is_filler"": true}, {""start"": 442, ""end"": 444, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""boring"", ""hybrid_is_filler"": false}, {""start"": 614, ""end"": 618, ""surface"": ""like"", ""lemma"": ""like"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head_lemma"": ""be"", ""hybrid_is_filler"": false}]"
1,38657361433,227503570386,1B_happy.TextGrid,textgrid,B,1B,happy,,orthographic,okay so um uh i just got an internship and gilight g light accounting and it was awesome the interview was hard um uh first uh when i went in they asked me to uh introduce myself and tell m tell them what they good at and then um i just start selling myself and um it was a wonderful,F,22,N,NA,Vietnamese,10,B,OK,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,"[{""start"": 5, ""end"": 7, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""get"", ""hybrid_is_filler"": true}]"
1,38657361433,227503849968,1A_neutral.TextGrid,textgrid,A,1A,neutral,,orthographic,okay so my day was kinda boring well it it's just normal um i wake up arou nine a m um go to of my morning class um kinda like fall asleep in class but um summer school anyway um and then i get back home for lunch um that was yesterday uh today was a little different,F,22,N,NA,Vietnamese,10,A,OK,1,1,1,1,1,1,1,1,1,0,0,0,3,3,0,"[{""start"": 5, ""end"": 7, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""be"", ""hybrid_is_filler"": true}, {""start"": 32, ""end"": 36, ""surface"": ""well"", ""lemma"": ""well"", ""pos"": ""INTJ"", ""dep"": ""ROOT"", ""head_lemma"": ""well"", ""hybrid_is_filler"": true}, {""start"": 122, ""end"": 126, ""surface"": ""like"", ""lemma"": ""like"", ""pos"": ""INTJ"", ""dep"": ""intj"", ""head_lemma"": ""fall"", ""hybrid_is_filler"": true}]"
95,38657305427,760431208084,95A_neutral.TextGrid,textgrid,A,95A,neutral,,orthographic,so when I went home this weekend my uh mom asked me how my competition went an I told her it wouldn't didn't go quite as good as I had hoped an she asked why not so I told  her  well I fell on uh couple my jumps and it just wasn't as clean as I'd hoped so then she asked me oh but do feel good about your performance did you think you did alright an I said yeah but I'm still kinda disappointed in what went down an that's basically what happened,F,19,Y,NA,NA,NA,A,OK,0,1,3,0,1,3,0,1,3,0,0,0,4,4,0,"[{""start"": 0, ""end"": 2, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""ask"", ""hybrid_is_filler"": true}, {""start"": 162, ""end"": 164, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""tell"", ""hybrid_is_filler"": true}, {""start"": 178, ""end"": 182, ""surface"": ""well"", ""lemma"": ""well"", ""pos"": ""INTJ"", ""dep"": ""intj"", ""head_lemma"": ""fall"", ""hybrid_is_filler"": true}, {""start"": 253, ""end"": 255, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""ask"", ""hybrid_is_filler"": true}]"
95,38657305427,716842987564,95B_happy.TextGrid,textgrid,B,95B,happy,,orthographic,so I had an interview last night an I think it really it went really really well basically the interviewer asked me what qualifications I had for the job an I told her about my speech an debate an about my previous lab research and she said that that was really cool so then she asked me if there were any other things that I thought would make myself um that I thought would make myself uh good person for the job so then I told her that I I was uh really resilient person uh hard worker an she said that I did really good in the interview,F,19,Y,NA,NA,NA,B,OK,0,1,3,0,1,3,0,1,3,0,0,0,4,4,0,"[{""start"": 0, ""end"": 2, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""have"", ""hybrid_is_filler"": true}, {""start"": 76, ""end"": 80, ""surface"": ""well"", ""lemma"": ""well"", ""pos"": ""INTJ"", ""dep"": ""intj"", ""head_lemma"": ""ask"", ""hybrid_is_filler"": true}, {""start"": 267, ""end"": 269, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""ask"", ""hybrid_is_filler"": true}, {""start"": 415, ""end"": 417, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""tell"", ""hybrid_is_filler"": true}]"
95,38657305427,716838032850,95C_annoyed.TextGrid,textgrid,C,95C,annoyed,,orthographic,so yesterday I had an arguement with my roommate about her wrapping Christmas presents she said that she had to take up the entire room to wrap up all her presents because she had uh lot of presents to wrap an I said well you should keep it on your side the room because I need to work here too an she said come on you can just give it up for few minutes but I said no I have uh test tomorrow an I really need to work here an finally she just gave in an moved the stuff to her side of the room,F,19,Y,NA,NA,NA,C,pos_min_clip,0,1,1,0,1,1,0,1,1,0,0,0,2,2,0,"[{""start"": 0, ""end"": 2, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""have"", ""hybrid_is_filler"": true}, {""start"": 217, ""end"": 221, ""surface"": ""well"", ""lemma"": ""well"", ""pos"": ""INTJ"", ""dep"": ""intj"", ""head_lemma"": ""keep"", ""hybrid_is_filler"": true}]"
95,38657305427,227512670166,95B_phonecall.TextGrid,textgrid,B,95B,phonecall,,orthographic,hi courtney how you doing i'm doing alright um so i needed a do a phone call for this study so i'm calling you i guess just talk to me for two minutes basically about whatever mhm okay yeah that's fine mhm yeah yeah that's better which one the political or the math political theory was alright the highlight of it was that she said that um she was gonna give everyone who was in class today credit apparently just randomly just for attending like cus she wanted to reward the people who actually showed up she didn't say point wise she just said it was based off of like it might improve your grade like it might raise you a letter grade or not she passed around a piece of paper and had us write down our names yeah someone could have written more than one name but the assumption is you're only gonna write your name and you had to write your t a's name too i guess for verification but still someone could write their friend's name and discussion so yeah and then math it was very um dramatic today a lot of arguing and him throwing his little um the eraser and stuff you know how he throws it to make a point from a board that's higher up no it just makes everyone kind of think less of him yeah so that was math i wrote down maybe two things out of what he said and then i'm just gonna go to the book to do the rest of the notes it's a lot better than trying to learn from how he says it yeah i feel like i should have been talking n should be taking notes before the class yeah so i just sit there and listen and i'm kinda like oh okay that makes sense and if th he says something unique then i write it down but if not then yeah um real real quick let me give me a second oh okay hello again i'm not sure what happened but it it looked like it stopped recording or something so i just pressed the start button again i don't know if that was right or not if it's wrong she'll make me do it again and i'll have to call you again hopefully it's not na keep talking ah okay yeah that's that's weird yeah alright i think sorry i think um i'm supposed to be done now because the lady's kind of looking at me okay so i'll talk to you after alright bye,F,19,Y,NA,NA,NA,B,OK,6,0,7,5,0,5,6,0,7,1,0,2,13,10,3,"[{""start"": 47, ""end"": 49, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""need"", ""hybrid_is_filler"": true}, {""start"": 92, ""end"": 94, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""SCONJ"", ""dep"": ""advmod"", ""head_lemma"": ""call"", ""hybrid_is_filler"": false}, {""start"": 443, ""end"": 447, ""surface"": ""like"", ""lemma"": ""like"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head_lemma"": ""attend"", ""hybrid_is_filler"": false}, {""start"": 567, ""end"": 571, ""surface"": ""like"", ""lemma"": ""like"", ""pos"": ""INTJ"", ""dep"": ""pobj"", ""head_lemma"": ""of"", ""hybrid_is_filler"": true}, {""start"": 600, ""end"": 604, ""surface"": ""like"", ""lemma"": ""like"", ""pos"": ""SCONJ"", ""dep"": ""mark"", ""head_lemma"": ""raise"", ""hybrid_is_filler"": true}, {""start"": 951, ""end"": 953, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""yeah"", ""hybrid_is_filler"": true}, {""start"": 1201, ""end"": 1203, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""be"", ""hybrid_is_filler"": true}, {""start"": 1406, ""end"": 1410, ""surface"": ""like"", ""lemma"": ""like"", ""pos"": ""SCONJ"", ""dep"": ""mark"", ""head_lemma"": ""talk"", ""hybrid_is_filler"": true}, {""start"": 1485, ""end"": 1487, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""sit"", ""hybrid_is_filler"": true}, {""start"": 1530, ""end"": 1534, ""surface"": ""like"", ""lemma"": ""like"", ""pos"": ""INTJ"", ""dep"": ""intj"", ""head_lemma"": ""be"", ""hybrid_is_filler"": true}, {""start"": 1744, ""end"": 1748, ""surface"": ""like"", ""lemma"": ""like"", ""pos"": ""SCONJ"", ""dep"": ""mark"", ""head_lemma"": ""stop"", ""hybrid_is_filler"": true}, {""start"": 1783, ""end"": 1785, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""SCONJ"", ""dep"": ""advmod"", ""head_lemma"": ""press"", ""hybrid_is_filler"": false}, {""start"": 2115, ""end"": 2117, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""talk"", ""hybrid_is_filler"": true}]"
3,38657256270,227504398464,3C_annoyed.TextGrid,textgrid,C,3C,annoyed,,orthographic,I was in the library and then the I was sleeping and the librarian first told me that I couldn't sleep there so then I told her well that's ridiculous and then she said that it had been a rule for a very long time but then I said that I had seen a lot of people sleeping in the library in the past and she just reminded me that nope it's not possible um it's against the rules so then I told her okay well what's what's your name I'm going to you know like talk to your manager do you have a manager and then she said well here's my business card and you can go ahead and,F,19,Y,Spanish,NA,NA,C,pos_min_clip,1,3,2,1,3,1,1,3,2,0,0,1,6,5,1,"[{""start"": 109, ""end"": 111, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head_lemma"": ""tell"", ""hybrid_is_filler"": true}, {""start"": 128, ""end"": 132, ""surface"": ""well"", ""lemma"": ""well"", ""pos"": ""INTJ"", ""dep"": ""advmod"", ""head_lemma"": ""tell"", ""hybrid_is_filler"": true}, {""start"": 377, ""end"": 379, ""surface"": ""so"", ""lemma"": ""so"", ""pos"": ""SCONJ"", ""dep"": ""advmod"", ""head_lemma"": ""tell"", ""hybrid_is_filler"": false}, {""start"": 401, ""end"": 405, ""surface"": ""well"", ""lemma"": ""well"", ""pos"": ""INTJ"", ""dep"": ""intj"", ""head_lemma"": ""be"", ""hybrid_is_filler"": true}, {""start"": 452, ""end"": 456, ""surface"": ""like"", ""lemma"": ""like"", ""pos"": ""INTJ"", ""dep"": ""intj"", ""head_lemma"": ""talk"", ""hybrid_is_filler"": true}, {""start"": 518, ""end"": 522, ""surface"": ""well"", ""lemma"": ""well"", ""pos"": ""INTJ"", ""dep"": ""intj"", ""head_lemma"": ""be"", ""hybrid_is_filler"": true}]"
